2020-12-17 18:47:00,"b'@AmazonHelp \xf0\x9f\x98\x90\n\nThanks for trying, though. https://t.co/hEepADyEdJ'"
2020-12-17 18:46:57,b'@charrison_8 @Jamiecrs1 @AmazonHelp I don\xe2\x80\x99t sell to end users my son'
2020-12-17 18:46:31,b'@AmazonHelp I wanted them to deliver to my door without blocking my door.'
2020-12-17 18:46:20,b'@chriswestern88 @Jamiecrs1 @AmazonHelp That\xe2\x80\x99s because you put your prices up!'
2020-12-17 18:46:03,b'@AmazonHelp No we have not. No communication and we (my husband and I) messaged customer service on Tuesday.'
2020-12-17 18:46:02,"b'@AmazonHelp email says package delivered to my mum this afternoon, no sign of it. Web chat keeps saying the package\xe2\x80\xa6 https://t.co/HCvHjWUHD4'"
2020-12-17 18:45:51,b'@AmazonHelp I have contacted the seller. He wants the picture of wrong book but there\xe2\x80\x99s no link to his email. I\xe2\x80\x99m fed up with it.'
2020-12-17 18:45:48,b'@charrison_8 @Jamiecrs1 @AmazonHelp This man doesn\xe2\x80\x99t have an account. Can\xe2\x80\x99t afford it due to his massive crack addiction'
2020-12-17 18:45:26,"b'@AmazonHelp I have submitted the document today, and yesterday twice.'"
2020-12-17 18:45:21,b'@Jamiecrs1 @chriswestern88 @AmazonHelp Kick him off! Sub human scum this lad'
2020-12-17 18:45:12,b'When I opened my package i found a wall clock instead of the laptop that I have ordered! I called amazon cs immedia\xe2\x80\xa6 https://t.co/RdAwqDTWSd'
2020-12-17 18:44:19,b'@AmazonHelp I won\xe2\x80\x99t be changing my mind. #pisspoorservice'
2020-12-17 18:43:16,"b'He left, I opened the packages,2 items that I had ordered all correct, but the laptop nowhere. Few mins later he kn\xe2\x80\xa6 https://t.co/zYIIUfRVK2'"
2020-12-17 18:43:09,b'@AmazonHelp chances of the matches working tonight?'
2020-12-17 18:41:56,b'@AmazonHelp That website does nothing but loop me back to telling me it\xe2\x80\x99s delayed by 1 to 2 days and wait for a ref\xe2\x80\xa6 https://t.co/YvEglSat1e'
2020-12-17 18:41:55,b'@AmazonHelp Hi. Is there any way of reminding yourself which friends wishlist you bought an item off of please? Thanks. #AmazonPrime #amazon'
2020-12-17 18:41:45,"b'5\xe2\x80\x98 later I get an email \xe2\x80\x9cUnfortunately, we ran into an issue when attempting your delivery. We will try again. \xe2\x80\x9d\nTh\xe2\x80\xa6 https://t.co/mgyTfZtaLy'"
2020-12-17 18:41:44,b'@chriswestern88 @AmazonHelp He owes a massive tab in the local restaurant so probably owes you money! Just block him!'
2020-12-17 18:39:50,b'@AmazonHelp Just stop WAISTING packaging ! Simple \xe2\x80\x9cas a meerkat would say!\xe2\x80\x9d https://t.co/YkyL32JSeK'
2020-12-17 18:39:46,b'@AmazonHelp This year has been so hard already....let\xe2\x80\x99s get a laugh out of this and let\xe2\x80\x99s be merry! Thank you to al\xe2\x80\xa6 https://t.co/WEpmCwkHEl'
2020-12-17 18:39:45,"b'. Also, I paid for next delivery to come on Saturday along with two other items of low value. Saturday morning, the\xe2\x80\xa6 https://t.co/Sg4RkBYKHb'"
2020-12-17 18:39:42,b'@AmazonHelp No thanks. I\xe2\x80\x99m just gonna cancel my subscription. https://t.co/i4nASjSc7f'
2020-12-17 18:39:41,b'@AmazonHelp I\xe2\x80\x99m getting a very bad customer service'
2020-12-17 18:39:28,"b'@AmazonHelp It shows \xe2\x80\x9cdelivered,\xe2\x80\x9d but it wasn\xe2\x80\x99t delivered, not to my house!  A Penske truck with a UPS driver stopp\xe2\x80\xa6 https://t.co/erASr4RR4H'"
2020-12-17 18:39:18,b'@AmazonHelp Don\xe2\x80\x99t know what that first one is - this is an item I bought from Amazon but you then decided to let DP\xe2\x80\xa6 https://t.co/RedcPQnriu'
2020-12-17 18:38:48,"b'I ordered through the amazon app, a laptop worth of \xc2\xa31500, since I had read good reviews. So I placed the order on\xe2\x80\xa6 https://t.co/HHhD6tLV6P'"
2020-12-17 18:38:08,b'@joshyboyo2 @AmazonUK @AmazonHelp We ordered the exactly same toy for our dogs for Christmas lol and the packaging\xe2\x80\xa6 https://t.co/4oqYWzCSRz'
2020-12-17 18:37:39,b'@AmazonHelp @jehrin And @jehrin is lazy like an English Bulldog after a few edibles'
2020-12-17 18:37:37,b'@AmazonHelp The only advice I\xe2\x80\x99ve received was to cancel my order which I refuse to do bc I do not live in an area t\xe2\x80\xa6 https://t.co/Oa3dJS6UdR'
2020-12-17 18:37:35,"b""@AmazonHelp You should see underneath all my family member's Christmas trees, its all @Amazon boxes! We aren't meet\xe2\x80\xa6 https://t.co/gfLIszSTC2"""
2020-12-17 18:37:26,"b'@AmazonHelp No, you haven\xe2\x80\x99t missed a delivery date.... Yet.\n\nI wasn\xe2\x80\x99t advised to do anything at all whatsoever. I w\xe2\x80\xa6 https://t.co/Tc0Fo5JcZm'"
2020-12-17 18:37:02,b'@AmazonHelp Just put on TV and works fine on there. Must be to do with it being on Xbox'
2020-12-17 18:36:18,b'@AmazonHelp Ok thanks will have a look'
2020-12-17 18:36:10,b'@AmazonHelp I followed mail as well as social media but no solution given by Amazon (BONUS CASHBACK OF OFFER NOT CR\xe2\x80\xa6 https://t.co/07GfSWmQJD'
2020-12-17 18:36:04,"b'@AmazonHelp No, I sent my details. I also sent a DETAILED email to Amazon-csc@amazon.com, as suggested, laying out\xe2\x80\xa6 https://t.co/YkY7vOwHZs'"
2020-12-17 18:35:42,b'@AmazonHelp I\xe2\x80\x99m finding it impossible to resolve this simple issue. I have sent the image of the wrong book to atta\xe2\x80\xa6 https://t.co/PEIQhxQIxd'
2020-12-17 18:34:32,b'@AmazonHelp I signed up to Amazon prime a couple months ago with the student prime plan. It said I would get a 6 mo\xe2\x80\xa6 https://t.co/2NlgbPEIQF'
2020-12-17 18:34:18,b'@AmazonHelp Aha! No not a business account. Interesting. We did not know this. Thanks! https://t.co/bPtrDwDZ54'
2020-12-17 18:33:07,b'@tweethue Spoke too soon. The bulb is unresponsive again but I wonder if it\xe2\x80\x99s an Amazon issue #alexa @AmazonHelp an\xe2\x80\xa6 https://t.co/zLufgu29a6'
2020-12-17 18:32:32,"b'.@Amazon I was expecting a package on 12/15, but it never arrived!  It\xe2\x80\x99s my mom\xe2\x80\x99s Christmas gift! @AmazonHelp'"
2020-12-17 18:32:32,"b""@AmazonHelp Hi. I'm using the amazon prime video app on my ps4. Dosnt appear to be a live and upcoming events section??"""
2020-12-17 18:32:32,"b'@AmazonHelp I have escalated it. Twice now. Both times, I\xe2\x80\x99m ending up with a rep telling me that the department inv\xe2\x80\xa6 https://t.co/0o6rVXKdU3'"
2020-12-17 18:32:14,"b""@AmazonHelp Yes. That Person said I will get the confirmation by the 17th but I haven't received any mail."""
2020-12-17 18:32:14,b'@AmazonHelp Just been on the online chat and they said they had no information about the items so nothing can be do\xe2\x80\xa6 https://t.co/BuMP1izCPW'
2020-12-17 18:32:13,b'@AmazonHelp I have made a purchase using a different credit card and was asked to provide proof of a statement for\xe2\x80\xa6 https://t.co/Op4d9pjxbJ'
2020-12-17 18:31:00,b'@AmazonHelp hi - it\xe2\x80\x99s exactly the same tonight with the TV app not working. What is the solution?'
2020-12-17 18:30:57,b'RT @RealBlackIrish: @AmazonHelp @Fifi_Borgia Limiting customers\xe2\x80\x99 accounts because they have the temerity to criticise one of the media\xe2\x80\x99s sa\xe2\x80\xa6'
2020-12-17 18:30:11,"b""@AmazonHelp You have said that before. Just empty words. I told the truth and I got silenced. That's Amazon."""
2020-12-17 18:28:46,b'@AmazonHelp It says delivered from ups but i think someone picked up my item and what not so assigned'
2020-12-17 18:28:36,b'@AmazonHelp my order is on hold and have asked me to contact @Hermesparcels which is proving impossible! I need to\xe2\x80\xa6 https://t.co/LvxwIM3PHR'
2020-12-17 18:28:33,b'@AmazonHelp Yes &amp;! they were sending @Hermesparcels to collect damaged items. But items still being  left at wrong\xe2\x80\xa6 https://t.co/inFCeNDUAt'
2020-12-17 18:28:32,b'@AmazonHelp Nothing they can do because they have no information as they were gifts from my wishlist \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
2020-12-17 18:28:26,b'RT @retailer_trust: @JeffBezos They are denying all our claims citing that We are not using Amazon Approved Tamper Evident Packaging materi\xe2\x80\xa6'
2020-12-17 18:28:17,b'@AmazonHelp I know you never make such calls. All are scams and life is too short to report all of them. On another\xe2\x80\xa6 https://t.co/ufIBmwfZAW'
2020-12-17 18:28:13,b'@AmazonHelp Useless'
2020-12-17 18:28:05,"b""@AmazonHelp I've cancelled the order.  The next contact I'll be having is my lawyer serving papers."""
2020-12-17 18:27:56,b'@AmazonHelp Your work is appreciated and the coverage is great. Just checking match times and we are 2 minutes behi\xe2\x80\xa6 https://t.co/b2B08hkh9w'
2020-12-17 18:27:45,"b""@AmazonHelp Thanks. I didn't order it, but I will pass that on for future reference."""
2020-12-17 18:27:29,b'@AmazonHelp I think i need to tag jeff founder of amazon'
2020-12-17 18:27:27,b'@AmazonHelp Yes. Please contact seller.'
2020-12-17 18:27:21,b'@AmazonHelp Highly disappoint from Amazon pls india don\xe2\x80\x99t purchase any things from here request india support me ki\xe2\x80\xa6 https://t.co/i4RgXVKlI4'
2020-12-17 18:27:09,b'@AmazonHelp It\xe2\x80\x99s said out for delivery since yesterday so I guess I can assume it\xe2\x80\x99s not coming.'
2020-12-17 18:26:52,b'@AmazonHelp Why wont that show delete? https://t.co/eAUv6w17EM'
2020-12-17 18:26:47,"b""@AmazonHelp Firstly I already reported this issue but No solution made that's why I am tweeting."""
2020-12-17 18:25:59,b'@AmazonHelp Thanks! No updates so far. :('
2020-12-17 18:25:53,"b""@AmazonHelp I'm sorry but there is nothing I can see where I can speak to a person on line, just the robot"""
2020-12-17 18:25:49,b'@AmazonHelp  Where Is The Update Regarding My Replacement?'
2020-12-17 18:24:25,"b""@AmazonHelp It's from a third party Partyrama\nIt even says it's dispatched from 2 - 3 days! It's been 6!! Have a word."""
2020-12-17 18:24:10,b'@amazon @AmazonHelp Any chance you guys able to offer any military discount on Prime membership?'
2020-12-17 18:23:59,b'@AmazonHelp Nothing at all. He said they weren\xe2\x80\x99t available but they show available online then he basically ended t\xe2\x80\xa6 https://t.co/GyOPclQBRr'
2020-12-17 18:23:42,b'@AmazonHelp Can Jeff give me like 10 grand maybe for Christmas please'
2020-12-17 18:23:34,b'@AmazonHelp Thanks. But what about no paperwork at all? We\xe2\x80\x99ve had three so far with nothing.'
2020-12-17 18:23:30,"b""@AmazonHelp It's misleading \xf0\x9f\x99\x84"""
2020-12-17 18:23:08,b'@AmazonHelp Have already shared multiple times Mr RE. They are a bunch of useless creeps @jeffawilke Sucking the everything from the sellers'
2020-12-17 18:22:50,b'@AmazonHelp I ordered \xe2\x80\x9cMy Dartmoor\xe2\x80\x9d  from your seller but received this instead. My chats on your chat line are not\xe2\x80\xa6 https://t.co/ntwKuaXcHq'
2020-12-17 18:22:34,b'@AmazonHelp Never have an issue taking payment tho... \xf0\x9f\xa4\x94'
2020-12-17 18:22:00,b'@AmazonHelp @jeffawilke @JeffBezos @AmazonHelp @amazonIN @AmitAgarwal Do you guys even give a damm about the way yo\xe2\x80\xa6 https://t.co/y3kHJTkoRj'
2020-12-17 18:21:13,"b""@AmazonHelp Yo I didn't actually think the match got delivered but thanks for ur help"""
2020-12-17 18:20:50,b'@AmazonHelp Videos and it\xe2\x80\x99s on my Samsung smart tv'
2020-12-17 18:19:36,b'@AmazonHelp Can\xe2\x80\x99t see on website'
2020-12-17 18:19:29,"b""@AmazonHelp Artificial crowd? I've been to enough games and never heard a noise like this."""
2020-12-17 18:19:24,b'@AmazonHelp https://t.co/EbhJO2UrEU thanks'
2020-12-17 18:19:23,"b'@AmazonHelp Hey, so with the move of Prime Gaming Loot from the Twitch app to the Amazon Games app, does that mean\xe2\x80\xa6 https://t.co/BAYjSiG3xf'"
2020-12-17 18:18:42,"b""@AmazonHelp Hi\nCouldn't join any match lastnight at all and the one I've started to watch drops in and out."""
2020-12-17 18:18:06,b'@AmazonHelp What can I do now?'
2020-12-17 18:18:02,b'@AmazonHelp it looks like @CyberPowerInfo will help instead. Now I have to mail back a brand new purchased DOA item\xe2\x80\xa6 https://t.co/f2MQDh4HNf'
2020-12-17 18:18:01,b'@AmazonHelp I have thank you!'
2020-12-17 18:17:48,b'So glad my gift for my office secret Santa arrived in one piece \xf0\x9f\xa4\xaa @AmazonHelp @primevideouk https://t.co/Klie0G3xqH'
2020-12-17 18:17:21,b'@AmazonHelp It\xe2\x80\x99s a .co.uk'
2020-12-17 18:17:08,b'@AmazonHelp sent you a message through this link'
2020-12-17 18:16:51,"b'@joebradyphoto @AmazonHelp No worries, @AmazonHelp, we got this one. @joebradyphoto please check out our chrome ext\xe2\x80\xa6 https://t.co/ufHAF9igDi'"
2020-12-17 18:16:40,"b""@AmazonHelp Your support team can't solve my problem"""
2020-12-17 18:16:28,b'@AmazonHelp I\xe2\x80\x99ve done this and they could not provide any additional information. I expect my items to be delivered\xe2\x80\xa6 https://t.co/MhFflzn3Dc'
2020-12-17 18:16:13,"b""Anyone else getting packages from @amazon without gift receipts or any paperwork at all? We're getting gifts but ha\xe2\x80\xa6 https://t.co/38UReLXtkZ"""
2020-12-17 18:16:03,b'@AmazonHelp I\xe2\x80\x99m no I have Prime. My order should\xe2\x80\x99ve been here already. I pay for that membership so I expect my pac\xe2\x80\xa6 https://t.co/auylcF6UnH'
2020-12-17 18:15:48,b'@joebradyphoto @AmazonHelp Weird how AmazonHelp has not responded in 3 days. They seem to be willfully ignoring you\xe2\x80\xa6 https://t.co/G39cfhUJhy'
2020-12-17 18:15:38,"b'@AmazonHelp But now it says this, will my order possibly still arrive? https://t.co/ScYIwP3lXt'"
2020-12-17 18:15:32,"b""@AmazonHelp trying to track a package ordered from Amazon UK to Norway. Listed carrier doesn't exist and customer s\xe2\x80\xa6 https://t.co/VMDi9GQa7N"""
2020-12-17 18:15:23,b'@AmazonHelp They were no help. I\xe2\x80\x99m going to need to talk to management at this point'
2020-12-17 18:15:16,b'@AmazonHelp Yal left a package outside my apartment building in the open on a busy street for it to be stolen and n\xe2\x80\xa6 https://t.co/beZrXExgLS'
2020-12-17 18:15:07,"b'@AmazonHelp i am trying to buy the Xbox Series X console. they are currently unavailable, so i signed up to be noti\xe2\x80\xa6 https://t.co/8cArwyHDnd'"
2020-12-17 18:15:01,b'@AmazonHelp No such emails received in my email inbox/junk box.'
2020-12-17 18:14:56,"b'@AmazonHelp No not good enough, why are items being sent without packaging? Boxes will obviously be damaged.\nThe po\xe2\x80\xa6 https://t.co/m5ovYp1s4C'"
2020-12-17 18:14:40,b'@AmazonHelp That doesn\xe2\x80\x99t help me at all!!!\n\nIt\xe2\x80\x99s only filled with lies and bullshit!'
2020-12-17 18:13:45,b'@jeffawilke @JeffBezos @AmazonHelp @amazonIN @AmitAgarwal Do you guys even give a damm about the way your team func\xe2\x80\xa6 https://t.co/rZJijzmErg'
2020-12-17 18:13:30,b'@AmazonHelp I don\xe2\x80\x99t want to listen to the commentators !!'
2020-12-17 18:12:57,"b'@AmazonHelp They were both ""delivered by Amazon"".'"
2020-12-17 18:12:14,b'@AmazonHelp But why it was not informed.  Why after I called you are informing me.'
2020-12-17 18:11:54,b'@AmazonHelp How do I report a parcel that your email says was hand delivered to me when I wasn\xe2\x80\x99t home and no one else was?'
2020-12-17 18:11:42,b'@AmazonHelp Can you explain why my package was delivered in a box showing what\xe2\x80\x99s inside even though I chose the \xe2\x80\x9cship in Amazon box\xe2\x80\x9d option?'
2020-12-17 18:11:34,"b""@AmazonHelp I replied lots of time &amp; also request for  review but all Executive's are sleepy . None of them underst\xe2\x80\xa6 https://t.co/scrS26EWZA"""
2020-12-17 18:10:33,"b'@AmazonHelp Kept saying I had to wait for Delivery Investigations to come back to me, but I was told that on 2nd De\xe2\x80\xa6 https://t.co/rw265Sp6T8'"
2020-12-17 18:10:29,"b""@AmazonHelp yeh I just don't want you to use that courier again. Or allow the exclusion of them."""
2020-12-17 18:10:25,b'@AmazonHelp @Fifi_Borgia Limiting customers\xe2\x80\x99 accounts because they have the temerity to criticise one of the media\xe2\x80\x99\xe2\x80\xa6 https://t.co/i088UIzrBE'
2020-12-17 18:09:55,b'@AmazonHelp \n\nWhy is it that you will not provide accurate &amp; truthful tracking information on packages!!\n\nI spent t\xe2\x80\xa6 https://t.co/siB6fl3aT4'
2020-12-17 18:09:49,b'@AmazonHelp It won\xe2\x80\x99t play the villa match now that\xe2\x80\x99s on? I pay for prime and have got it set up on ps but can\xe2\x80\x99t fin\xe2\x80\xa6 https://t.co/YN0BeOO9n4'
2020-12-17 18:09:08,"b'@AmazonHelp .com ,,, and this package was shipped with Amazon.'"
2020-12-17 18:08:57,b'@AmazonHelp Thanks'
2020-12-17 18:07:57,b'@AmazonHelp \n\nI cannot understand the blatant gross incompetence from your company. I just spent two different days\xe2\x80\xa6 https://t.co/Qjkh3Bkwz9'
2020-12-17 18:07:40,"b'@AmazonHelp Hey, my package showed up 24 hours after it was marked out into my hands. It was thrown on the door mat\xe2\x80\xa6 https://t.co/xX1UNx3USJ'"
2020-12-17 18:07:29,"b""RT @Divyansh861: @AmazonHelp @amazonIN\n After this error show in my account I tried to contact on provided email but i can't mail you?\nWhy?\xe2\x80\xa6"""
2020-12-17 18:07:21,b'RT @Subodh9939: @AmazonHelp  https://t.co/VMmPkhKu4l\n\nThere is no reply from them since longer time they only say we have limit we not help\xe2\x80\xa6'
2020-12-17 18:06:52,b'@AmazonHelp  https://t.co/VMmPkhKu4l\n\nThere is no reply from them since longer time they only say we have limit we\xe2\x80\xa6 https://t.co/rzQ8kuOIl5'
2020-12-17 18:06:44,"b'@AmazonHelp with Amazon Prime Music as part of my prime membership, how many devices can I listen to it on?'"
2020-12-17 18:06:04,b'@AmazonHelp Act of stupidity.'
2020-12-17 18:05:57,"b""@AmazonHelp Nah I'm not trying to get anyone in trouble. Weather sucks and it's a tough job"""
2020-12-17 18:05:47,b'@AmazonHelp Thank you. Was obvious scam. But alerted @webnode -- that someone is using its service to create a fake Amazon webpage.'
2020-12-17 18:05:36,b'@AmazonHelp I just give a damm Mr @AmitAgarwal'
2020-12-17 18:05:07,b'@AmazonHelp The system says your driver handed it to the resident however I am the only resident and I was never ha\xe2\x80\xa6 https://t.co/8vmzkuAefc'
2020-12-17 18:04:34,"b""@AmazonHelp I'll be attempting watch prime football tonight"""
2020-12-17 18:04:13,"b""@AmazonHelp @amazonIN\n After this error show in my account I tried to contact on provided email but i can't mail yo\xe2\x80\xa6 https://t.co/BxhrWlI2c9"""
2020-12-17 18:04:07,"b'@AmazonHelp I repeat, you did not resolve this issue. Please do.'"
2020-12-17 18:03:48,"b'@AmazonHelp Oh no, i wasn\xe2\x80\x99t complaining..i understand wholeheartedly why they did it..my dog crazy \xf0\x9f\x98\xa9\xf0\x9f\x98\x82'"
2020-12-17 18:03:35,b'@AmazonHelp My issue is with seller account not consumer account'
2020-12-17 18:03:26,"b'@AmazonHelp I already canceled my payments for the American prime, thank you though \xf0\x9f\x91\x8d'"
2020-12-17 18:03:22,"b""@AmazonHelp I tried but I'm in Norway and apparently that means I can't get a call to customer service. Also, its n\xe2\x80\xa6 https://t.co/WAtntdiell"""
2020-12-17 18:03:02,"b'@AmazonHelp Nothing sorted, still struggling with that low quality image and everything looks fine'"
2020-12-17 18:03:00,b'@AmazonHelp my account has been locked and I have used this account for several years now. I have also submitted my\xe2\x80\xa6 https://t.co/NkkNd9AYxd'
2020-12-17 18:02:40,b'@AmazonHelp are your servers gonna be good for the United game?'
2020-12-17 18:01:17,"b'@AmazonHelp Hi there, I ordered a Christmas gift that required an 18yo plus to sign. The recipient is 44 @&amp; was hom\xe2\x80\xa6 https://t.co/3ZjbGU1swz'"
2020-12-17 18:00:56,"b""RT @AmazonHelp: @vegix Hello! Thanks for bringing this to our attention. We're always looking for ways to improve. We've forwarded your fee\xe2\x80\xa6"""
2020-12-17 18:00:47,b'RT@AmazonHelp i have a question dm .? RT'
2020-12-17 18:00:37,b'@AmazonHelp You said a month ago youd submit to disable the \xe2\x80\x9cplaying from (device name)) on echo. It\xe2\x80\x99s incredibly d\xe2\x80\xa6 https://t.co/gJ7f8tHLTT'
2020-12-17 18:00:14,b'@AmazonHelp Delivery estimate was updated as soon as courier was assigned. Originally item was supposed to arrive T\xe2\x80\xa6 https://t.co/yRJtldEj5z'
2020-12-17 18:00:05,"b""Shared the issues in the SO CALL SURVEY LINK. HAVE SENT MAIL TO 'JEFF@AMAZON.COM', 'AMIT@AMAZON.COM'. SENT THE ISSU\xe2\x80\xa6 https://t.co/T5mvegRz9v"""
2020-12-17 17:59:32,b'@AmazonHelp Thank you!'
2020-12-17 17:59:11,b'RT @Subodh9939: @amazon @AmazonHelp\n@amazonIN https://t.co/ks3Y9Jlhns\nPlease help\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad #amazonisfraud'
2020-12-17 17:58:31,"b'@AmazonHelp No,you keep asking us what the serial number is? As we posted it back to you as requested it\xe2\x80\x99s a bit di\xe2\x80\xa6 https://t.co/IBEtXSjors'"
2020-12-17 17:58:31,b'RT @Subodh9939: @AmazonHelp There is no reply from them\nYou are doing froud with us'
2020-12-17 17:58:25,b'@AmazonHelp There is no reply from them\nYou are doing froud with us'
2020-12-17 17:58:14,b'@AmazonHelp hermes haven\xe2\x80\x99t even received it yet so it\xe2\x80\x99s amazon that is to fault https://t.co/lnZGEtYlHR'
2020-12-17 17:57:41,b'I think Amazon makes India people fool by selling products at higher rate than local market I hate Amazon\xe2\x80\xa6 https://t.co/RSWbM9XYaN'
2020-12-17 17:57:34,b'@AmazonHelp the premier league'
